Contents		
I couldn’t show those reviews to my mother—they would have raised too many questions—but I was pretty sure she must have seen them herself, and I guessed they had made her as happy as they made me. Not only had she gotten away with it, she had put a shine on Regis Thomas’s sadly tarnished reputation.	Meiner Mutter konnte ich diese Rezensionen nicht zeigen, sie hätten zu viele Fragen aufgeworfen, aber ich war mir ziemlich sicher, dass sie die bereits selber gesehen hatte und darüber genauso glücklich gewesen war wie ich jetzt. Sie war mit ihrem Coup nicht nur davongekommen, sondern hatte auch den angeschlagenen Ruf von Regis Thomas aufpoliert.	0.84
There were many nights in the weeks and months following my first encounter with Kenneth Therriault when I went to bed feeling unhappy and afraid. That night wasn’t one of them.	In den Wochen und Monaten nach meiner ersten Begegnung mit Kenneth Therriault hatte es viele Abende gegeben, wo ich unglücklich und verängstigt ins Bett gegangen war. Jener Abend gehörte nicht dazu.	0.86
41	41	1.0
I’m not sure how many times I saw him the rest of that summer, which should tell you something. If it doesn’t, here it is in plain English: I was getting used to him. I never would have believed it on the day when I turned around and saw him standing by the trunk of Liz Dutton’s car, close enough to touch me. I never would have believed it on the day when the elevator opened and he was in there, telling me my mother had cancer and grinning like it was the happiest news ever. But familiarity breeds contempt, so they say, and in this case the saying was true.	Ich weiß nicht genau, wie oft ich Therriault den restlichen Sommer über sah, was jedem etwas sagen sollte. Falls das nicht der Fall ist, kommt es hier im Klartext: Ich gewöhnte mich allmählich an ihn. An dem Tag, wo ich mich umgedreht und ihn neben dem Kofferraum von Liz Duttons Wagen gesehen hatte, so nah, dass er mich hätte anfassen können, hätte ich mir das nie vorstellen können. Ebenso wenig hätte ich es an dem Tag gedacht, wo die Aufzugtür aufging und er mir sagte, meine Mutter habe Krebs, grinsend wie bei einer freudigen Botschaft. Aber Vertrautheit erzeugt Verachtung, heißt es bekanntlich, und in dem Fall traf der Spruch zu.	0.8
It no doubt helped that he never did show up in my closet or under my bed (which would have been worse, because when I was little I was sure that was where the monster was waiting to grab a dangling foot or arm). That summer I read Dracula—okay, not the actual book, but a kick-ass graphic novel I bought at Forbidden Planet—and in it Van Helsing said that a vampire couldn’t come in unless you invited him. If it was true of vampires, it stood to reason (at least to thirteen-year-old me it did) that it was true of other supernatural beings. Like the one inside of Therriault, keeping him from disappearing after a few days like all the other dead people. I checked Wikipedia to see if Mr. Stoker just made that up, but he didn’t. It was in lots of the vampire legends. Now (later!) I can see it makes symbolic sense. If we have free will, then you have to invite evil in.	Zweifellos trug dazu bei, dass er nie in meinem Kleiderschrank oder unter meinem Bett auftauchte (Letzteres wäre schlimmer gewesen; als ich noch klein war, glaubte ich nämlich wie gesagt steif und fest, dass dort das Monster darauf wartete, meinen herabbaumelnden Fuß oder Arm zu packen). Im Sommer las ich Dracula – na gut, nicht das eigentliche Buch, sondern eine supergeile Graphic Novel, die ich bei Forbidden Planet erworben hatte –, und darin erklärte ein gewisser van Helsing, ein Vampir könne nicht zu einem hereinkommen, wenn man ihn nicht ausdrücklich dazu einlade. Wenn das für Vampire galt, war es nur logisch (zumindest für mich als Dreizehnjährigen), dass das auch auf andere übernatürliche Wesen zutraf. Zum Beispiel auf das im Innern von Therriault, das ihn davon abhielt, nach ein paar Tagen wie alle anderen Toten zu verschwinden. Ich checkte auf Wikipedia, ob Mr. Stoker das nur erfunden hatte, aber das war nicht der Fall. Es stand auch in massenhaft anderen Vampirlegenden. Jetzt (später!) erkenne ich, dass das einen symbolischen Sinn hat. Wenn wir über einen freien Willen verfügen, dann müssen wir das Böse erst einmal einladen.	0.82
Here’s something else. He had mostly stopped crooking that finger at me. For most of that summer he just stood at a distance, staring. The only time I did see him beckoning was kind of funny. If, that is, you can say anything about that undead motherfucker was funny.	Noch etwas: Er hatte weitgehend damit aufgehört, mich mit dem gekrümmten Zeigefinger heranzuwinken. In jenem Sommer stand er meistens nur in einigem Abstand von mir da und starrte herüber. Bei dem einzigen Mal, wo ich ihn doch winken sah, wirkte das Ganze irgendwie ulkig. Falls irgendetwas, was man über diesen untoten Dreckskerl sagen könnte, ulkig wäre.	0.74
Mom got us tickets to see the Mets play the Tigers on the last Sunday in August. The Mets lost big, but I didn’t care, because Mom bagged a pair of awesome seats from one of her publisher friends (contrary to popular belief, literary agents do have friends). They were on the third base side, just two rows up from the field. It was during the seventh inning stretch, while the Mets were still keeping it close, that I saw Therriault. I looked around for the hotdog man, and when I looked back, my pal Thumper was standing near the third base coach’s box. Same khaki pants. Same shirt with blood all down the left side and spattering the suicide note. Head blown open like somebody lit off a cherry bomb in there. Grinning. And yes, beckoning.	Mama besorgte uns Karten für das Spiel der Mets gegen die Tigers am letzten Sonntag im August. Die Mets gingen total unter, aber das war mir egal, weil Mama von einer ihrer Verlagsfreundinnen zwei krasse Plätze bekommen hatte (entgegen der landläufigen Meinung haben Literaturagentinnen tatsächlich Freunde). Die Plätze waren auf der Seite von der Third Base, nur zwei Reihen vom Spielfeld entfernt. Im siebten Inning, als die Mets noch in Reichweite waren, erblickte ich Therriault. Ich hatte mich nach dem Hotdog-Mann umgeschaut, und als ich den Blick wieder aufs Spielfeld richtete, stand mein Kumpel Thumper in der Nähe der Coach-Box an der Third Base. Übliche Freizeithose. Übliches T-Shirt, an der linken Seite ganz mit Blut getränkt. Aufgesprengter Kopf, als hätte jemand einen Knallfrosch drin gezündet. Grinsend. Und, jawohl, winkend.	0.92
The Tigers infield was throwing the ball around, and just after I saw Therriault, a chuck from the shortstop to the third basemen went way wild. The crowd whooped and jeered the usual stuff—nice throw busher, my grandmother can do better than that—but I just sat there with my hands clamped so tight the nails were biting into my palms. The shortstop hadn’t seen Therriault (he would have run into the outfield screaming if he had), but he felt him. I know he did.	Die Spieler der Tigers warfen sich den Ball zu, und kurz nachdem ich Therriault erblickt hatte, ging ein Wurf vom Shortstop weiter zum Third Baseman total daneben. Die Zuschauer johlten und brüllten die üblichen Sprüche – geiler Wurf, du Niete, das kann meine Oma besser –, aber ich saß nur da, die Fäuste so fest geballt, dass sich die Nägel in die Handflächen bohrten. Gesehen hatte der Shortstop Therriault zwar nicht (sonst wäre er schreiend davongerannt), aber er hatte ihn gespürt. Da war ich mir sicher.	0.82
And here’s something else: the third base coach went to retrieve the ball, then backed off and let it roll into the dugout. Shagging it would have brought him right next to the thing only I could see. Did the guy feel a cold spot, like in a ghost movie? I don’t think so. I think he felt, just for a second or two, that the world was trembling around him. Vibrating like a guitar string. I have reasons to think that.	Noch etwas: Der Coach an der Third Base lief los, um den Ball zu holen, blieb dann jedoch stehen und ließ ihn weiter zur Spielerbank rollen. Hätte er ihn geholt, wäre er dem Ding, das nur ich allein sehen konnte, ganz nahe gekommen. Ob er wohl Kälte in der Luft gespürt hat wie in einem Geisterfilm? Ich glaube nicht. Ich glaube, dass er nur ein, zwei Sekunden lang wahrgenommen hat, dass die Welt um ihn herum erzitterte. Wie eine Gitarrensaite vibrierte. Ich habe Gründe, das anzunehmen.	0.86
Mom said, “Okay, Jamie? You’re not getting sunstroke on me, are you?”	»Alles in Ordnung, Jamie?«, sagte Mama. »Du kriegst doch nicht etwa einen Sonnenstich, oder?«	0.88
“I’m fine,” I said, and clenched hands or not, I mostly was. “Do you see the hotdog man?”	»Nein, alles gut«, sagte ich, was weitgehend auch stimmte, geballte Fäuste hin oder her. »Kannst du den Hotdog-Mann irgendwo sehen?«	0.68
She craned around and waved to the nearest vendor. Which gave me a chance to give Kenneth Therriault the finger. His grin turned into a snarl that showed all his teeth. Then he walked into the visitors’ dugout, where the players who weren’t on the field no doubt shuffled around on the bench to give him room, without any idea why they were doing it.	Sie reckte den Kopf und winkte dem nächsten Verkäufer. Was mir die Chance gab, Kenneth Therriault den Stinkefinger zu zeigen. Sein Grinsen verwandelte sich in eine fiese Grimasse, bei der sämtliche Zähne zum Vorschein kamen. Dann marschierte er zur Bank der Gastmannschaft, wo die Auswechselspieler zweifellos zur Seite rutschten, um ihm Platz zu machen – ohne jede Ahnung, weshalb sie das taten.	0.78
I sat back with a smile. I wasn’t ready to think that I’d vanquished him—not with a cross or holy water but by flipping him the bird—but the idea did kind of tiptoe in.	Lächelnd lehnte ich mich zurück. Ich wollte mir noch nicht vorstellen, dass ich ihn bezwungen hatte – nicht mit einem Kreuz oder mit Weihwasser, sondern indem ich ihm den Stinkefinger gezeigt hatte –, aber die Vorstellung schlich sich auf Zehenspitzen in mich ein.	0.71
People started to leave in the top of the ninth, after the Tigers scored seven and put the game out of reach. Mom asked me if I wanted to stay and watch the Mr. Met Dash and I shook my head. The Dash was strictly for little kids. I had done it once, back before Liz, back before that fucker James Mackenzie stole our money in his Ponzi scheme, even before the day Mona Burkett told me turkeys weren’t green. Back when I was a little kid and the world was my oyster.	Am Anfang des neunten Innings, nachdem die Tigers sieben Punkte erzielt hatten und uneinholbar waren, wanderten die ersten Zuschauer ab. Meine Mutter fragte mich, ob ich bleiben wolle, um mir den Lauf ums Feld mit Mr. Met anzuschauen, dem heimischen Maskottchen, aber ich schüttelte den Kopf. So was war nur für kleine Kinder. Ich hatte einmal mitgemacht, lange bevor Liz gekommen war, bevor dieses Arschloch James Mackenzie uns unser ganzes Geld abgeluchst hatte, ja sogar vor dem Tag, wo Mona Burkett mir erklärte, Truthähne seien nicht grün. Damals, als ich ein kleines Kind war und die Welt mir zu Füßen lag.	0.7
That seemed so long ago.	Das schien sehr lange her zu sein.	0.76
42	42	1.0
You may be asking yourself a question I never asked myself back then: Why me? Why Jamie Conklin? I have asked myself since, and I don’t know. I can only guess. I think it was because I was different, and it—the it inside the shell of Therriault—hated me for it and wanted to hurt me, even destroy me if it could. I think, call me crazy if you want, I offended it somehow. And maybe there was something else. I think maybe—just maybe—the Ritual of Chüd had already begun.	Vielleicht stellt man sich jetzt die Frage, die ich mir selbst damals nie gestellt habe: Wieso ich? Wieso Jamie Conklin? Seither habe ich mich das durchaus gefragt, aber ich kann es nicht beantworten. Ich kann nur raten. Ich glaube, es lag daran, dass ich anders war und dass es – das Es in der Hülle von Kenneth Therriault – mich deshalb hasste und mir schaden, ja mich sogar wenn möglich zerstören wollte. Man kann mich gern für verrückt halten, aber ich glaube, ich habe es irgendwie gekränkt. Aber vielleicht lag es noch an etwas anderem – vielleicht, ja, vielleicht hatte das Ritual von Chüd längst begonnen.	0.83
I think that once it started fucking with me it couldn’t stop.	Abgesehen davon, glaube ich, dass dieses Es nicht von mir ablassen konnte, nachdem es einmal angefangen hatte, mir auf den Pelz zu rücken.	0.6
As I said, just guessing here. Its reasons might have been something else entirely, as unknowable as it was to me. And as monstrous. As I said, this is a horror story.	Wie schon gesagt, sind das nur Vermutungen. Es kann ganz andere Gründe gehabt haben, da dieses Es total unverständlich für mich war. Und total monströs. Wie gesagt, ist das hier eine Horrorstory.	0.8
43	43	1.0
I was still scared of Therriault, but I no longer thought that I might chicken out if an opportunity came to put Professor Burkett’s ritual into practice. I only needed to be ready. For Therriault to get close, in other words, not just be across the street or standing near third base at Citi Field.	Ich hatte immer noch Angst vor Therriault, aber ich glaubte nicht mehr, dass ich kneifen würde, wenn sich die Gelegenheit bot, das mir von Professor Burkett erklärte Ritual in die Praxis umzusetzen. Ich musste nur bereit dafür sein. Dafür, dass Therriault dicht an mich herankam, anstatt auf der anderen Straßenseite oder auf dem Spielfeld eines Baseballstadions rumzustehen.	0.73
My chance came on a Saturday in October. I was going down to Grover Park to play touch football with a bunch of kids from my school. Mom left me a note that said she’d stayed up late reading Philippa Stephens’s latest opus and was going to sleep in. I was to get my breakfast quietly, and no more than half a cup of coffee. I was to have a good time with my friends and not come home with a concussion or a broken arm. I was to be back by two at the very latest. She left me lunch money, which I folded carefully into my pocket. There was a PS: Would it be a waste of time to ask you to eat something green, even a scrap of lettuce on a hamburger?	Die Chance dazu bot sich mir an einem Samstag im Oktober. Ich ging gerade zum Grover Park, um mit ein paar Schulkameraden Touch zu spielen. Meine Mutter hatte mir einen Zettel hingelegt, dass sie lange aufgeblieben sei, um das neueste Werk von Philippa Stephens durchzugehen, und deshalb ausschlafen müsse. Ich solle mein Frühstück leise einnehmen und nicht mehr als eine halbe Tasse Kaffee trinken. Ich solle eine schöne Zeit mit meinen Freunden haben und nicht mit einer Gehirnerschütterung oder einem gebrochenen Arm heimkommen. Allerspätestens um zwei solle ich wieder da sein. Fürs Mittagessen hatte sie mir ein paar Geldscheine dagelassen, die ich sorgfältig zusammengefaltet in die Tasche steckte. Dazu kam ein PS: Ob es wohl Zeitverschwendung ist, dich zu bitten, etwas Grünzeug zu essen, auch wenn es nur ein Salatblatt auf einem Hamburger ist?	0.74
Probably, Mom, probably, I thought as I poured myself a bowl of Cheerios and ate them (quietly).	Wahrscheinlich ja, Mama, wahrscheinlich ja, dachte ich, während ich Cheerios in eine Schale schüttete und sie (leise) verzehrte.	0.81
When I left the apartment, Therriault wasn’t on my mind. He spent less and less time there, and I used some of the newly available space to think about other things, mostly girls. I was dwelling on Valeria Gomez in particular as I walked down the hall to the elevator. Did Therriault decide to get close that day because he had a kind of window into my head, and knew he was far from my thoughts? Sort of a low-grade telepathy? I don’t know that either.	Als ich die Wohnung verließ, dachte ich nicht an Therriault. Der verbrachte immer weniger Zeit in unserem Haus, und ich nutzte den frisch verfügbaren Freiraum dazu, an andere Dinge zu denken, besonders an Mädchen. Vor allem dachte ich an Valeria Gomez, während ich durch den Flur zum Aufzug ging. Ob Therriault an jenem Tag wohl deshalb in meine Nähe kam, weil er mir in den Kopf blicken konnte und daher wusste, dass ich nicht an ihn dachte? War er irgendwie telepathisch veranlagt? Auch das ist etwas, was ich nicht weiß.	0.87
I pushed the call button, wondering if Valeria would come to the game. It was quite possible because her brother Pablo played. I was deep in a daydream of how I caught a pass, evaded all would-be touchers, and sped into the end zone with the ball held high, but I still stepped back when the elevator arrived—that had become second nature to me. It was empty. I pushed for the lobby. The elevator went down and the door opened. There was a short stub of hallway, and then a door, locked from the inside, which gave on a little foyer. The door to the outside wasn’t locked, so the mailman could come in and put the mail in the boxes. If Therriault had been out there, in the foyer, I couldn’t have done what I did. But he wasn’t in the foyer. He was inside, at the end of the hall, grinning away like doing so was going to be outlawed the day after tomorrow.	Während ich die Ruftaste drückte, überlegte ich, ob Valeria wohl zum Spiel kommen würde. Weil ihr Bruder Pablo mitmachte, war das durchaus möglich. Ich träumte gerade mit offenen Augen, wie ich einen Pass fing, allen Versuchen, mich zu berühren, auswich und mit in die Höhe gerecktem Ball in die Endzone spurtete, aber als der Aufzug ankam, trat ich trotzdem einen Schritt zurück – das war mir in Fleisch und Blut übergegangen. Die Kabine war leer. Ich drückte die Taste fürs Erdgeschoss. Der Aufzug fuhr nach unten, und die Tür ging wieder auf. Dort erwarteten mich ein kurzer Flur und eine von innen verschlossene Glastür, durch die man in einen kleinen Vorraum gelangte. Die Haustür von dort zur Straße war nicht abgeschlossen, damit der Briefträger hereinkommen konnte, um die Post in die Kästen zu stecken. Wenn Therriault draußen in dem Vorraum gewesen wäre, hätte ich nicht tun können, was ich gleich tun würde. Aber er stand nicht da draußen, sondern am Ende vom Flur und grinste so breit, als würde das übermorgen verboten sein.	0.86
He started to say something, maybe one of his bullshit prophecies, and if I’d been thinking of him instead of Valeria, I probably would have either frozen in place or stumbled back into the elevator car, whamming on the DOOR CLOSE button for all I was worth. But I was being pissed at him for intruding on my fantasy and all I remember thinking was what Professor Burkett told me on the day I brought him the casserole.	Er wollte etwas von sich geben, vielleicht eine seiner bescheuerten Prophezeiungen, und wenn ich vorher an ihn gedacht hätte anstatt an Valeria, wäre ich wahrscheinlich entweder an Ort und Stelle erstarrt oder rückwärts in den Aufzug getaumelt, um dort hektisch die Taste zum manuellen Türschließen zu drücken. Aber ich war stinksauer auf ihn, weil er meine Tagträume zum Absturz gebracht hatte, und dachte nur daran, was Professor Burkett mir erklärt hatte, als ich bei ihm gewesen war.	0.77
“The tongue-biting in the Ritual of Chüd is only one ceremony before meeting an enemy,” he said. “There are many. The Maoris do a war-cry dance as they face their opponents. Kamikaze pilots toasted each other and photographs of their targets with what they believed was magical saké. In ancient Egypt, members of warring houses struck each other on the forehead before getting out the knives and spears and bows. Sumo wrestlers clap each other on the shoulders. All come down to the same thing: I meet you in combat, where one of us will best the other. In other words, Jamie, don’t bother sticking out your tongue. Just grab your demon and hold on for dear life.”	»Der Zungenbiss im Ritual von Chüd ist nur eine von vielen Zeremonien, die man durchführen kann, wenn man auf einen Feind trifft«, hatte er gesagt. »Zum Beispiel führen die Maori vor gegnerischen Begegnungen einen Kriegstanz auf. Die Kamikazeflieger haben sich und ihren Zielen mit vermeintlich magischem Sake zugeprostet. Im alten Ägypten haben sich die Vertreter verfeindeter Adelsfamilien gegenseitig einen Schlag an die Stirn versetzt, bevor sie ihre Messer, Speere und Bogen hervorholten. Sumoringer klopfen sich gegenseitig auf die Schulter. Das alles drückt dasselbe aus: Ich treffe jetzt im Kampf auf dich, wo einer von uns beiden den anderen besiegen wird. Anders gesagt, Jamie, du brauchst deine Zunge gar nicht rauszustrecken. Pack einfach deinen Dämon, und halt ihn eisern fest.«	0.81
Instead of freezing or cringing, I bolted thoughtlessly forward with my arms out, like I was about to embrace a long absent friend. I screamed, but I think only in my head, because nobody looked out from one of the ground-floor apartments to see what was going on. Therriault’s grin—the one that always showed that lump of dead blood between his teeth and cheek—disappeared, and I saw an amazing, wonderful thing: he was afraid of me. He cringed back against the door to the foyer, but it opened the other way and he was pinned. I grabbed him.	Anstatt zu erstarren oder zurückzuzucken, sprang ich also los, ohne nachzudenken, die Arme dabei ausgestreckt, als wollte ich einen länger nicht gesehenen Freund umarmen. Dabei stieß ich einen Schrei aus, wenn auch möglicherweise nur in meiner Vorstellung, weil niemand den Kopf aus einer der Erdgeschosswohnungen streckte, um nachzuschauen, was da los sei. Das Grinsen von Therriault – bei dem zwischen Zähnen und Wange immer jener Klumpen trockenes Blut sichtbar wurde – verschwand, und ich sah etwas, was ebenso erstaunlich wie erfreulich war: Er hatte Angst vor mir. Er wich zur Glastür zum Vorraum zurück, die aber nicht nach außen, sondern nur nach innen aufging, sodass er auf einmal feststeckte. Da packte ich ihn.	0.72
I can’t describe how it went down. I don’t think a much more gifted writer than I am could, but I’ll do the best I can. Remember what I said about the world trembling, or vibrating like a guitar string? That was what it was like on the outside of Therriault, and all around him. I could feel it shaking my teeth and jittering my eyeballs. Only there was something else, on the inside of Therriault. It was something that was using him as a vessel and keeping him from moving on to wherever dead people go when their connection to our world rots away.	Eigentlich kann ich gar nicht beschreiben, wie es ablief. Ich glaube, selbst ein wesentlich begabterer Schriftsteller als ich könnte das nicht. Also werde ich einfach mein Bestes geben. Kann sich jeder an meine Formulierung erinnern, wie die Welt erzitterte oder wie eine Gitarrensaite vibrierte? So fühlte es sich mit dem Körper von Therriault und der Luft um ihn herum an. Ich spürte, wie es meine Zähne zum Zittern brachte und meine Augäpfel flattern ließ. Allerdings war da noch etwas anderes, und zwar im Innern von Therriault. Es war etwas, was ihn als Gefäß benutzte und davon abhielt, dorthin weiterzuziehen, wohin auch immer die Toten entschwanden, wenn ihre Verbindung zu unserer Welt verwitterte.	0.75
It was a very bad thing, and it was yelling at me to let it go. Or to let Therriault go. Maybe there was no difference. It was furious with me, and scared, but mostly it was surprised. Being grabbed was the last thing it had expected.	Es war etwas Monströses, und es brüllte mich an, ich solle es loslassen. Oder Therriault loslassen. Vielleicht war da auch kein Unterschied. Jedenfalls war es wütend auf mich und hatte Angst vor mir, vor allem jedoch war es überrascht. Gepackt zu werden, hatte es absolut nicht erwartet.	0.77
It struggled and would have gotten away if Therriault hadn’t been pinned against the door, I’m sure of that. I was a skinny kid, Therriault was easily five inches taller and would have outweighed me by at least a hundred pounds if he’d been alive, but he wasn’t. The thing inside him was alive, and I was pretty sure it had come in when I was forcing Therriault to answer my questions outside that little store.	Es wehrte sich und wäre mir sogar entwischt, wenn ich Therriault nicht gegen die Glastür gedrückt hätte, obwohl ich nur ein dürrer Jungspund war, da bin ich mir sicher. Therriault war bestimmt fünfzehn Zentimeter größer als ich und hätte gut fünfzig Kilo mehr gewogen, wenn er am Leben gewesen wäre, was er aber nun mal nicht war. Das Ding in ihm jedoch war durchaus lebendig. Inzwischen war ich mir ziemlich sicher, dass es in Therriault eingedrungen war, als ich ihn vor dem kleinen Supermarkt gezwungen hatte, meine Fragen zu beantworten.	0.8
The vibration got worse. It was coming up through the floor. It was coming down from the ceiling. The overhead light was shaking and throwing liquid shadows. The walls seemed to be crawling first one way and then the other.	Die Vibrationen wurden schlimmer. Jetzt stiegen sie durch den Boden auf und kamen von der Decke herab. Die Lampe über mir zitterte und warf flüssige Schatten. Die Wände schienen erst in die eine und dann in die andere Richtung zu kriechen.	0.86
“Let me go,” Therriault said, and even his voice was vibrating. It sounded like when you put waxed paper over a comb and blow on it. His arms flew out to either side, then closed in and clapped me on the back. It immediately became hard to breathe. “Let me go and I’ll let you go.”	»Lass mich los«, sagte Therriault. Selbst seine Stimme vibrierte. Sie hörte sich an, als würde man Butterbrotpapier um einen Kamm legen und darauf blasen. Seine Arme hoben sich seitlich, dann zuckten sie nach vorn und klopften mir auf den Rücken. Sofort fiel es mir schwer zu atmen. »Lass mich los, dann lass ich dich auch los!«	0.78
“No,” I said, and hugged him tighter. This is it, I remember thinking. This is Chüd. I’m in mortal combat with a demon right here in the front hall of my New York apartment building.	»Nein«, sagte ich und drückte ihn fester an mich. Das ist es, dachte ich. Das ist Chüd. Hier am Eingang unseres Hauses in New York bin ich in einem Kampf mit einem Dämon verfangen, einem Kampf auf Leben und Tod.	0.83
“I’ll strangle the breath out of you,” it said.	»Ich würge dich, bis du nicht mehr atmen kannst«, sagte es.	0.62
“You can’t,” I said, hoping I was right about that. I could still breathe, but they were mighty short breaths. I began to think I could see into Therriault. Maybe it was a hallucination brought on by the vibration and the sense that the world was on the verge of exploding like a delicate wine glass, but I don’t think so. It wasn’t his guts I was looking at but a light. It was bright and dark at the same time. It was something from outside the world. It was horrible.	»Das schaffst du nicht«, sagte ich und hoffte, dass dem so war. Ich konnte noch atmen, aber nur mit sehr kurzen Zügen. Allmählich hatte ich den Eindruck, in Therriault hineinblicken zu können. Vielleicht war das eine Halluzination, die durch die Vibration entstand und durch das Gefühl, dass die Welt gleich wie ein empfindliches Weinglas zerplatzen würde, doch das glaube ich eigentlich nicht. Was ich da sah, waren nicht seine inneren Organe, sondern ein Licht, das zugleich hell und dunkel war. Es war etwas von außerhalb dieser Welt, und es war grässlich.	0.75
How long did we stand there hugging each other? It could have been five hours or only ninety seconds. You could say five hours was impossible, someone would have come, but I think…I almost know…that we were outside of time. One thing I can say for sure is that the elevator doors didn’t close as they are supposed to five seconds or so after the passengers get out. I could see the elevator’s reflection over Therriault’s shoulder and the doors stayed open the whole time.	Wie lange wir wohl in dieser Umarmung dagestanden haben? Es können fünf Stunden oder nur neunzig Sekunden gewesen sein. Fünf Stunden kommen nicht infrage, könnte man sagen, da wäre inzwischen bestimmt jemand vorbeigekommen, aber ich glaube … ja, ich weiß beinah … dass wir uns außerhalb der Zeit befanden. Auf jeden Fall bin ich mir sicher, dass die Aufzugtür nicht zuging, wie sie es nach etwa fünf Sekunden hätte tun sollen. Über die Schulter von Therriault hinweg konnte ich in der Glastür das Spiegelbild der Kabine sehen, und die Tür blieb die ganze Zeit über offen.	0.81
At last it said, “Let me go and I’ll never come back.”	Endlich sagte es: »Lass mich los, dann komme ich nie wieder.«	0.9
That was an extremely tasty idea, as I’m sure you’ll understand, and I might have done it if the professor hadn’t prepared me for this, as well.	Das war ein ausgesprochen verlockender Vorschlag, wie man sich leicht vorstellen kann, und ich wäre womöglich sogar darauf eingegangen, wenn der Professor mich nicht auch darauf vorbereitet hätte.	0.77
It will try to bargain, he said. Don’t let it. And then he told me what to do, probably thinking that the only thing I had to confront was some neurosis or complex or whatever psychological thing you want to call it.	Er wird Anstalten machen zu verhandeln, hatte er gesagt. Lass dich keinesfalls darauf ein. Und dann hatte er mir erklärt, was ich stattdessen tun solle. Gedacht hatte er dabei wahrscheinlich, dass das Einzige, womit ich kämpfen würde, eine Neurose, ein Komplex oder wer weiß was für ein psychisches Problem wäre.	0.82
“Not good enough,” I said, and went on hugging.	»Das reicht nicht«, sagte ich und hielt die Umarmung aufrecht.	0.74
I could see more and more into Therriault, and realized he really was a ghost. Probably all dead people are and I just saw them as solid. The more insubstantial he became, the brighter that darklight—that deadlight—shone. I don’t have any idea what it was. I only knew I had caught it, and there’s an old saying that goes he who takes a tiger by the tail dare not let go.	Jetzt konnte ich immer besser in Therriault hineinblicken und erkannte, dass er tatsächlich ein Geist war. Wahrscheinlich galt das für alle Toten, und ich hatte sie nur für körperhaft gehalten. Je substanzloser er wurde, desto heller leuchtete dieses Dunkellicht – dieses Todeslicht. Ich habe keine Ahnung, was es war. Ich wusste nur, dass ich es eingefangen hatte und dass ein alter Spruch besagte: Wer einen Tiger beim Schwanz gepackt hat, wage nicht, ihn wieder loszulassen.	0.82
The thing inside Therriault was worse than any tiger.	Das Ding in Therriault war schlimmer als jeder Tiger.	0.89
“What do you want?” Gasping it. There was no breath in him, I surely would have felt it on my cheek and neck if there had been, but he was gasping just the same. In worse shape than I was, maybe.	»Was willst du?«, keuchte es. Es hatte keinen Atem in sich, sonst hätte ich den bestimmt an meiner Wange und am Hals gespürt, aber es keuchte trotzdem. Womöglich war es in schlechterer Verfassung als ich.	0.79
“It’s not enough for you to stop haunting me.” I took a deep breath and said what Professor Burkett had told me to say, if I was able to engage my nemesis in the Ritual of Chüd. And even though the world was shivering around me, even though this thing had me in a death grip, it gave me pleasure to say it. Great pleasure. Warrior’s pleasure.	»Es reicht nicht aus, dass du aufhörst, mich zu verfolgen.« Dann holte ich tief Luft und sagte, was ich laut Professor Burkett sagen sollte, wenn es mir gelänge, meine Nemesis zum Ritual von Chüd zu zwingen. Und obwohl die ganze Welt um mich herum erzitterte, obwohl dieses Ding mich mit einem Todesgriff umklammerte, machte es mir Freude, das zu sagen. Große Freude. Die Freude eines Kriegers.	0.86
“Now I’ll haunt you.”	»Jetzt werde ich dich verfolgen.«	0.78
“No!” Its grip tightened.	»Nein!« Sein Griff wurde fester.	0.81
I was squeezed against Therriault even though Therriault was now nothing but a supernatural hologram.	Ich wurde an Therriault gepresst, obwohl der jetzt nichts mehr war als ein übernatürliches Hologramm.	0.63
“Yes.” Professor Burkett told me to say something else if I got the chance. I later found out it was the amended title of a famous ghost story, which made it very fitting. “Oh, I’ll whistle and you’ll come to me, my lad.”	»Doch.« Professor Burkett hatte mich angewiesen, noch etwas Bestimmtes anderes zu sagen, wenn sich die Chance dazu böte. Später fand ich heraus, dass es sich um den abgewandelten Titel einer berühmten Geistergeschichte handelte, wodurch es ausgesprochen passend war: »Wenn ich pfeife, kommst du zu mir, mein Freund.«	0.84
“No!” It struggled. That vile pulsing light made me feel like puking, but I held on.	»Nein!« Es wehrte sich weiterhin. Das pulsierende Licht war so abscheulich, dass ich am liebsten gekotzt hätte, aber ich hielt durch.	0.75
“Yes. I’ll haunt you as much as I want, whenever I want, and if you don’t agree I’ll hold onto you until you die.”	»Doch. Ich rücke dir auf den Pelz, so viel ich will, wann immer ich will, und wenn du nicht einverstanden bist, halte ich dich jetzt fest, bis du stirbst.«	0.73
“I can’t die! But you can!”	»Ich kann nicht sterben! Aber du kannst das!«	0.96
That was undoubtedly true, but at that moment I had never felt stronger. Plus, all the time Therriault was fading and he was that deadlight’s toehold in our world.	Was zweifellos stimmte, doch in diesem Moment fühlte ich mich stärker denn je. Außerdem verblasste Therriault immer mehr, und er war der Halt, mit dem sich jenes Todeslicht in unserer Welt verankerte.	0.77
